kec_code,provinsi,kabkota,kecamatan,code,desa
35.12.15,JAWA TIMUR,KAB. SITUBONDO,Sumbermalang,9,9
35.12.16,JAWA TIMUR,KAB. SITUBONDO,Banyuglugur,7,7
35.12.17,JAWA TIMUR,KAB. SITUBONDO,Bungatan,7,7
35.13.01,JAWA TIMUR,KAB. PROBOLINGGO,Sukapura,12,12
35.13.02,JAWA TIMUR,KAB. PROBOLINGGO,Sumber,9,9
35.13.03,JAWA TIMUR,KAB. PROBOLINGGO,Kuripan,7,7
35.13.04,JAWA TIMUR,KAB. PROBOLINGGO,Bantaran,10,10
35.13.05,JAWA TIMUR,KAB. PROBOLINGGO,Leces,10,10
35.13.06,JAWA TIMUR,KAB. PROBOLINGGO,Banyuanyar,14,14
35.13.07,JAWA TIMUR,KAB. PROBOLINGGO,Tiris,16,16
35.13.08,JAWA TIMUR,KAB. PROBOLINGGO,Krucil,14,14
35.13.09,JAWA TIMUR,KAB. PROBOLINGGO,Gading,19,19
35.13.10,JAWA TIMUR,KAB. PROBOLINGGO,Pakuniran,17,17
35.13.11,JAWA TIMUR,KAB. PROBOLINGGO,Kotaanyar,13,13
35.13.12,JAWA TIMUR,KAB. PROBOLINGGO,Paiton,20,20
35.13.13,JAWA TIMUR,KAB. PROBOLINGGO,Besuk,17,17
35.13.14,JAWA TIMUR,KAB. PROBOLINGGO,Kraksaan,18,18
35.13.15,JAWA TIMUR,KAB. PROBOLINGGO,Krejengan,17,17
35.13.16,JAWA TIMUR,KAB. PROBOLINGGO,Pejarakan,12,12
35.13.17,JAWA TIMUR,KAB. PROBOLINGGO,Maron,18,18
35.13.18,JAWA TIMUR,KAB. PROBOLINGGO,Gending,13,13
35.13.19,JAWA TIMUR,KAB. PROBOLINGGO,Dringu,14,14
35.13.20,JAWA TIMUR,KAB. PROBOLINGGO,Tegalsiwalan,12,12
35.13.21,JAWA TIMUR,KAB. PROBOLINGGO,Sumberasih,13,13
35.13.22,JAWA TIMUR,KAB. PROBOLINGGO,Wonomerto,11,11
35.13.23,JAWA TIMUR,KAB. PROBOLINGGO,Tongas,14,14
35.13.24,JAWA TIMUR,KAB. PROBOLINGGO,Lumbang,10,10
35.14.01,JAWA TIMUR,KAB. PASURUAN,Purwodadi,13,13
35.14.02,JAWA TIMUR,KAB. PASURUAN,Tutur,12,12
35.14.03,JAWA TIMUR,KAB. PASURUAN,Puspo,7,7
35.14.04,JAWA TIMUR,KAB. PASURUAN,Lumbang,12,12
35.14.05,JAWA TIMUR,KAB. PASURUAN,Pasrepan,17,17
35.14.06,JAWA TIMUR,KAB. PASURUAN,Kejayan,25,25
35.14.07,JAWA TIMUR,KAB. PASURUAN,Wonorejo,15,15
35.14.08,JAWA TIMUR,KAB. PASURUAN,Purwosari,15,15
35.14.09,JAWA TIMUR,KAB. PASURUAN,Sukorejo,19,19
35.14.10,JAWA TIMUR,KAB. PASURUAN,Prigen,14,14
35.14.11,JAWA TIMUR,KAB. PASURUAN,Pandaan,18,18
35.14.12,JAWA TIMUR,KAB. PASURUAN,Gempol,15,15
35.14.13,JAWA TIMUR,KAB. PASURUAN,Beji,14,14
35.14.14,JAWA TIMUR,KAB. PASURUAN,Bangil,15,15
35.14.15,JAWA TIMUR,KAB. PASURUAN,Rembang,17,17
35.14.16,JAWA TIMUR,KAB. PASURUAN,Kraton,25,25
35.14.17,JAWA TIMUR,KAB. PASURUAN,Pohjentrek,9,9
35.14.18,JAWA TIMUR,KAB. PASURUAN,Gondangwetan,20,20
35.14.19,JAWA TIMUR,KAB. PASURUAN,Winongan,18,18
35.14.20,JAWA TIMUR,KAB. PASURUAN,Grati,15,15
35.14.21,JAWA TIMUR,KAB. PASURUAN,Nguling,15,15
35.14.22,JAWA TIMUR,KAB. PASURUAN,Lekok,11,11
35.14.23,JAWA TIMUR,KAB. PASURUAN,Rejoso,16,16
35.14.24,JAWA TIMUR,KAB. PASURUAN,Tosari,8,8
35.15.01,JAWA TIMUR,KAB. SIDOARJO,Tarik,20,20
35.15.02,JAWA TIMUR,KAB. SIDOARJO,Prambon,20,20
35.15.03,JAWA TIMUR,KAB. SIDOARJO,Krembung,19,19
35.15.04,JAWA TIMUR,KAB. SIDOARJO,Porong,19,19
35.15.05,JAWA TIMUR,KAB. SIDOARJO,Jabon,15,15
35.15.06,JAWA TIMUR,KAB. SIDOARJO,Tanggulangin,19,19
35.15.07,JAWA TIMUR,KAB. SIDOARJO,Candi,24,24
35.15.08,JAWA TIMUR,KAB. SIDOARJO,Sidoarjo,24,24
35.15.09,JAWA TIMUR,KAB. SIDOARJO,Tulangan,22,22
35.15.10,JAWA TIMUR,KAB. SIDOARJO,Wonoayu,23,23
35.15.11,JAWA TIMUR,KAB. SIDOARJO,Krian,22,22
35.15.12,JAWA TIMUR,KAB. SIDOARJO,Balongbendo,20,20
35.15.13,JAWA TIMUR,KAB. SIDOARJO,Taman,24,24
35.15.14,JAWA TIMUR,KAB. SIDOARJO,Sukodono,19,19
35.15.15,JAWA TIMUR,KAB. SIDOARJO,Buduran,15,15
35.15.16,JAWA TIMUR,KAB. SIDOARJO,Gedangan,15,15
35.15.17,JAWA TIMUR,KAB. SIDOARJO,Sedati,16,16
35.15.18,JAWA TIMUR,KAB. SIDOARJO,Waru,17,17
35.16.01,JAWA TIMUR,KAB. MOJOKERTO,Jatirejo,19,19
35.16.02,JAWA TIMUR,KAB. MOJOKERTO,Gondang,18,18
35.16.03,JAWA TIMUR,KAB. MOJOKERTO,Pacet,20,20
35.16.04,JAWA TIMUR,KAB. MOJOKERTO,Trawas,13,13
35.16.05,JAWA TIMUR,KAB. MOJOKERTO,Ngoro,19,19
35.16.06,JAWA TIMUR,KAB. MOJOKERTO,Pungging,19,19
35.16.07,JAWA TIMUR,KAB. MOJOKERTO,Kutorejo,17,17
35.16.08,JAWA TIMUR,KAB. MOJOKERTO,Mojosari,19,19
35.16.09,JAWA TIMUR,KAB. MOJOKERTO,Dlanggu,16,16
35.16.10,JAWA TIMUR,KAB. MOJOKERTO,Bangsal,17,17
35.16.11,JAWA TIMUR,KAB. MOJOKERTO,Puri,16,16
35.16.12,JAWA TIMUR,KAB. MOJOKERTO,Trowulan,16,16
35.16.13,JAWA TIMUR,KAB. MOJOKERTO,Sooko,15,15
35.16.14,JAWA TIMUR,KAB. MOJOKERTO,Gedeg,14,14
35.16.15,JAWA TIMUR,KAB. MOJOKERTO,Kemlagi,20,20
35.16.16,JAWA TIMUR,KAB. MOJOKERTO,Jetis,16,16
35.16.17,JAWA TIMUR,KAB. MOJOKERTO,Dawarblandong,18,18
35.16.18,JAWA TIMUR,KAB. MOJOKERTO,Mojoanyar,12,12
35.17.01,JAWA TIMUR,KAB. JOMBANG,Perak,13,13
35.17.02,JAWA TIMUR,KAB. JOMBANG,Gudo,18,18
35.17.03,JAWA TIMUR,KAB. JOMBANG,Ngoro,13,13
35.17.04,JAWA TIMUR,KAB. JOMBANG,Bareng,13,13
35.17.05,JAWA TIMUR,KAB. JOMBANG,Wonosalam,9,9
35.17.06,JAWA TIMUR,KAB. JOMBANG,Mojoagung,18,18
35.17.07,JAWA TIMUR,KAB. JOMBANG,Mojowarno,19,19
35.17.08,JAWA TIMUR,KAB. JOMBANG,Diwek,20,20
35.17.09,JAWA TIMUR,KAB. JOMBANG,Jombang,20,20
35.17.10,JAWA TIMUR,KAB. JOMBANG,Peterongan,14,14
35.17.11,JAWA TIMUR,KAB. JOMBANG,Sumobito,21,21
35.17.12,JAWA TIMUR,KAB. JOMBANG,Kesamben,14,14
35.17.13,JAWA TIMUR,KAB. JOMBANG,Tembelang,15,15
35.17.14,JAWA TIMUR,KAB. JOMBANG,Ploso,13,13
35.17.15,JAWA TIMUR,KAB. JOMBANG,Plandaan,13,13
35.17.16,JAWA TIMUR,KAB. JOMBANG,Kabuh,16,16
35.17.17,JAWA TIMUR,KAB. JOMBANG,Kudu,11,11
35.17.18,JAWA TIMUR,KAB. JOMBANG,Bandarkedungmulyo,11,11
35.17.19,JAWA TIMUR,KAB. JOMBANG,Jogoroto,11,11
35.17.20,JAWA TIMUR,KAB. JOMBANG,Megaluh,13,13
35.17.21,JAWA TIMUR,KAB. JOMBANG,Ngusikan,11,11
35.18.01,JAWA TIMUR,KAB. NGANJUK,Sawahan,9,9
35.18.02,JAWA TIMUR,KAB. NGANJUK,Ngetos,9,9
35.18.03,JAWA TIMUR,KAB. NGANJUK,Berbek,19,19
35.18.04,JAWA TIMUR,KAB. NGANJUK,Loceret,22,22
35.18.05,JAWA TIMUR,KAB. NGANJUK,Pace,18,18
35.18.06,JAWA TIMUR,KAB. NGANJUK,Prambon,14,14
35.18.07,JAWA TIMUR,KAB. NGANJUK,Ngronggot,13,13
35.18.08,JAWA TIMUR,KAB. NGANJUK,Kertosono,14,14
35.18.09,JAWA TIMUR,KAB. NGANJUK,Patianrowo,11,11
35.18.10,JAWA TIMUR,KAB. NGANJUK,Baron,11,11
35.18.11,JAWA TIMUR,KAB. NGANJUK,Tanjunganom,16,16
35.18.12,JAWA TIMUR,KAB. NGANJUK,Sukomoro,12,12
35.18.13,JAWA TIMUR,KAB. NGANJUK,Nganjuk,15,15
35.18.14,JAWA TIMUR,KAB. NGANJUK,Bagor,21,21
35.18.15,JAWA TIMUR,KAB. NGANJUK,Wilangan,6,6
35.18.16,JAWA TIMUR,KAB. NGANJUK,Rejoso,24,24
35.18.17,JAWA TIMUR,KAB. NGANJUK,Gondang,17,17
35.18.18,JAWA TIMUR,KAB. NGANJUK,Ngluyu,6,6
35.18.19,JAWA TIMUR,KAB. NGANJUK,Lengkong,16,16
35.18.20,JAWA TIMUR,KAB. NGANJUK,Jatikalen,11,11
35.19.01,JAWA TIMUR,KAB. MADIUN,Kebon Sari,14,14
35.19.02,JAWA TIMUR,KAB. MADIUN,Dolopo,12,12
35.19.03,JAWA TIMUR,KAB. MADIUN,Geger,19,19
35.19.04,JAWA TIMUR,KAB. MADIUN,Dagangan,17,17
35.19.05,JAWA TIMUR,KAB. MADIUN,Kare,8,8
35.19.06,JAWA TIMUR,KAB. MADIUN,Gemarang,7,7
35.19.07,JAWA TIMUR,KAB. MADIUN,Wungu,14,14
35.19.08,JAWA TIMUR,KAB. MADIUN,Madiun,13,13
35.19.09,JAWA TIMUR,KAB. MADIUN,Jiwan,14,14
35.19.10,JAWA TIMUR,KAB. MADIUN,Balerejo,18,18
35.19.11,JAWA TIMUR,KAB. MADIUN,Mejayan,14,14
35.19.12,JAWA TIMUR,KAB. MADIUN,Saradan,15,15
35.19.13,JAWA TIMUR,KAB. MADIUN,Pilangkenceng,18,18
35.19.14,JAWA TIMUR,KAB. MADIUN,Sawahan,13,13
35.19.15,JAWA TIMUR,KAB. MADIUN,Wonoasri,10,10
35.20.01,JAWA TIMUR,KAB. MAGETAN,Poncol,8,8
35.20.02,JAWA TIMUR,KAB. MAGETAN,Parang,13,13
35.20.03,JAWA TIMUR,KAB. MAGETAN,Lembeyan,10,10
35.20.04,JAWA TIMUR,KAB. MAGETAN,Takeran,12,12
35.20.05,JAWA TIMUR,KAB. MAGETAN,Kawedanan,20,20
35.20.06,JAWA TIMUR,KAB. MAGETAN,Magetan,14,14
35.20.07,JAWA TIMUR,KAB. MAGETAN,Plaosan,15,15
35.20.08,JAWA TIMUR,KAB. MAGETAN,Panekan,17,17
35.20.09,JAWA TIMUR,KAB. MAGETAN,Sukomoro,14,14
35.20.10,JAWA TIMUR,KAB. MAGETAN,Bendo,16,16
35.20.11,JAWA TIMUR,KAB. MAGETAN,Maospati,15,15
35.20.12,JAWA TIMUR,KAB. MAGETAN,Barat,14,14
35.20.13,JAWA TIMUR,KAB. MAGETAN,Karangrejo,13,13
35.20.14,JAWA TIMUR,KAB. MAGETAN,Karas,11,11
35.20.15,JAWA TIMUR,KAB. MAGETAN,Kartoharjo,12,12
35.20.16,JAWA TIMUR,KAB. MAGETAN,Ngariboyo,12,12
35.20.17,JAWA TIMUR,KAB. MAGETAN,Nguntoronadi,9,9
35.20.18,JAWA TIMUR,KAB. MAGETAN,Sidorejo,10,10
35.21.01,JAWA TIMUR,KAB. NGAWI,Sine,15,15
35.21.02,JAWA TIMUR,KAB. NGAWI,Ngrambe,14,14
35.21.03,JAWA TIMUR,KAB. NGAWI,Jogorogo,12,12
35.21.04,JAWA TIMUR,KAB. NGAWI,Kendal,10,10
35.21.05,JAWA TIMUR,KAB. NGAWI,Geneng,13,13
35.21.06,JAWA TIMUR,KAB. NGAWI,Kwadungan,14,14
35.21.07,JAWA TIMUR,KAB. NGAWI,Karangjati,17,17
35.21.08,JAWA TIMUR,KAB. NGAWI,Padas,12,12
35.21.09,JAWA TIMUR,KAB. NGAWI,Ngawi,16,16
35.21.10,JAWA TIMUR,KAB. NGAWI,Paron,14,14
35.21.11,JAWA TIMUR,KAB. NGAWI,Kedunggalar,12,12
35.21.12,JAWA TIMUR,KAB. NGAWI,Widodaren,12,12
35.21.13,JAWA TIMUR,KAB. NGAWI,Mantingan,7,7
35.21.14,JAWA TIMUR,KAB. NGAWI,Pangkur,9,9
35.21.15,JAWA TIMUR,KAB. NGAWI,Bringin,10,10
35.21.16,JAWA TIMUR,KAB. NGAWI,Pitu,10,10
35.21.17,JAWA TIMUR,KAB. NGAWI,Karanganyar,7,7
35.21.18,JAWA TIMUR,KAB. NGAWI,Gerih,5,5
35.21.19,JAWA TIMUR,KAB. NGAWI,Kasreman,8,8
35.22.01,JAWA TIMUR,KAB. BOJONEGORO,Ngraho,16,16
35.22.02,JAWA TIMUR,KAB. BOJONEGORO,Tambakrejo,18,18
35.22.03,JAWA TIMUR,KAB. BOJONEGORO,Ngambon,5,5
35.22.04,JAWA TIMUR,KAB. BOJONEGORO,Ngasem,17,17
35.22.05,JAWA TIMUR,KAB. BOJONEGORO,Bubulan,5,5
35.22.06,JAWA TIMUR,KAB. BOJONEGORO,Dander,16,16
35.22.07,JAWA TIMUR,KAB. BOJONEGORO,Sugihwaras,17,17
35.22.08,JAWA TIMUR,KAB. BOJONEGORO,Kedungadem,23,23
35.22.09,JAWA TIMUR,KAB. BOJONEGORO,Kepohbaru,25,25
35.22.10,JAWA TIMUR,KAB. BOJONEGORO,Baureno,25,25
35.22.11,JAWA TIMUR,KAB. BOJONEGORO,Kanor,25,25
35.22.12,JAWA TIMUR,KAB. BOJONEGORO,Sumberejo,26,26
35.22.13,JAWA TIMUR,KAB. BOJONEGORO,Balen,23,23
35.22.14,JAWA TIMUR,KAB. BOJONEGORO,Kapas,21,21
35.22.15,JAWA TIMUR,KAB. BOJONEGORO,Bojonegoro,18,18
35.22.16,JAWA TIMUR,KAB. BOJONEGORO,Kalitidu,18,18
35.22.17,JAWA TIMUR,KAB. BOJONEGORO,Malo,20,20
35.22.18,JAWA TIMUR,KAB. BOJONEGORO,Purwosari,12,12
35.22.19,JAWA TIMUR,KAB. BOJONEGORO,Padangan,16,16
35.22.20,JAWA TIMUR,KAB. BOJONEGORO,Kasiman,10,10
35.22.21,JAWA TIMUR,KAB. BOJONEGORO,Temayang,12,12
35.22.22,JAWA TIMUR,KAB. BOJONEGORO,Margomulyo,6,6
35.22.23,JAWA TIMUR,KAB. BOJONEGORO,Trucuk,12,12
35.22.24,JAWA TIMUR,KAB. BOJONEGORO,Sukosewu,14,14
35.22.25,JAWA TIMUR,KAB. BOJONEGORO,Kedewan,5,5
35.22.26,JAWA TIMUR,KAB. BOJONEGORO,Gondang,7,7
35.22.27,JAWA TIMUR,KAB. BOJONEGORO,Sekar,6,6
35.22.28,JAWA TIMUR,KAB. BOJONEGORO,Gayam,12,12
35.23.01,JAWA TIMUR,KAB. TUBAN,Kenduruan,9,9
35.23.02,JAWA TIMUR,KAB. TUBAN,Jatirogo,18,18
35.23.03,JAWA TIMUR,KAB. TUBAN,Bangilan,14,14
35.23.04,JAWA TIMUR,KAB. TUBAN,Bancar,24,24
35.23.05,JAWA TIMUR,KAB. TUBAN,Senori,12,12
35.23.06,JAWA TIMUR,KAB. TUBAN,Tambakboyo,18,18
35.23.07,JAWA TIMUR,KAB. TUBAN,Singgahan,12,12
35.23.08,JAWA TIMUR,KAB. TUBAN,Kerek,17,17
35.23.09,JAWA TIMUR,KAB. TUBAN,Parengan,18,18
35.23.10,JAWA TIMUR,KAB. TUBAN,Montong,13,13
35.23.11,JAWA TIMUR,KAB. TUBAN,Soko,23,23
35.23.12,JAWA TIMUR,KAB. TUBAN,Jenu,17,17
35.23.13,JAWA TIMUR,KAB. TUBAN,Merakurak,19,19
35.23.14,JAWA TIMUR,KAB. TUBAN,Rengel,16,16
35.23.15,JAWA TIMUR,KAB. TUBAN,Semanding,17,17
35.23.16,JAWA TIMUR,KAB. TUBAN,Tuban,17,17
35.23.17,JAWA TIMUR,KAB. TUBAN,Plumpang,18,18
35.23.18,JAWA TIMUR,KAB. TUBAN,Palang,19,19
35.23.19,JAWA TIMUR,KAB. TUBAN,Widang,16,16
35.23.20,JAWA TIMUR,KAB. TUBAN,Grabagan,11,11
35.24.01,JAWA TIMUR,KAB. LAMONGAN,Sukorame,9,9
35.24.02,JAWA TIMUR,KAB. LAMONGAN,Bluluk,9,9
35.24.03,JAWA TIMUR,KAB. LAMONGAN,Modo,17,17
35.24.04,JAWA TIMUR,KAB. LAMONGAN,Ngimbang,19,19
35.24.05,JAWA TIMUR,KAB. LAMONGAN,Babat,23,23
35.24.06,JAWA TIMUR,KAB. LAMONGAN,Kedungpring,23,23
35.24.07,JAWA TIMUR,KAB. LAMONGAN,Brondong,10,10
35.24.08,JAWA TIMUR,KAB. LAMONGAN,Laren,20,20
35.24.09,JAWA TIMUR,KAB. LAMONGAN,Sekaran,21,21
35.24.10,JAWA TIMUR,KAB. LAMONGAN,Maduran,17,17
35.24.11,JAWA TIMUR,KAB. LAMONGAN,Sambeng,22,22
35.24.12,JAWA TIMUR,KAB. LAMONGAN,Sugio,21,21
35.24.13,JAWA TIMUR,KAB. LAMONGAN,Pucuk,17,17
35.24.14,JAWA TIMUR,KAB. LAMONGAN,Paciran,17,17
35.24.15,JAWA TIMUR,KAB. LAMONGAN,Solokuro,10,10
35.24.16,JAWA TIMUR,KAB. LAMONGAN,Mantup,15,15
35.24.17,JAWA TIMUR,KAB. LAMONGAN,Sukodadi,20,20
35.24.18,JAWA TIMUR,KAB. LAMONGAN,Karanggeneng,18,18
35.24.19,JAWA TIMUR,KAB. LAMONGAN,Kembangbahu,18,18
35.24.20,JAWA TIMUR,KAB. LAMONGAN,Kalitengah,20,20
35.24.21,JAWA TIMUR,KAB. LAMONGAN,Turi,19,19
35.24.22,JAWA TIMUR,KAB. LAMONGAN,Lamongan,20,20
35.24.23,JAWA TIMUR,KAB. LAMONGAN,Tikung,13,13
35.24.24,JAWA TIMUR,KAB. LAMONGAN,Karangbinangun,21,21
35.24.25,JAWA TIMUR,KAB. LAMONGAN,Deket,17,17
35.24.26,JAWA TIMUR,KAB. LAMONGAN,Glagah,29,29
35.24.27,JAWA TIMUR,KAB. LAMONGAN,Sarirejo,9,9
35.25.01,JAWA TIMUR,KAB. GRESIK,Dukun,26,26
35.25.02,JAWA TIMUR,KAB. GRESIK,Balongpanggang,25,25
35.25.03,JAWA TIMUR,KAB. GRESIK,Panceng,14,14
35.25.04,JAWA TIMUR,KAB. GRESIK,Benjeng,23,23
35.25.05,JAWA TIMUR,KAB. GRESIK,Duduksampeyan,23,23
35.25.06,JAWA TIMUR,KAB. GRESIK,Wringinanom,16,16
35.25.07,JAWA TIMUR,KAB. GRESIK,Ujungpangkah,13,13
35.25.08,JAWA TIMUR,KAB. GRESIK,Kedamean,15,15
35.25.09,JAWA TIMUR,KAB. GRESIK,Sidayu,21,21
35.25.10,JAWA TIMUR,KAB. GRESIK,Manyar,23,23
35.25.11,JAWA TIMUR,KAB. GRESIK,Cerme,25,25
35.25.12,JAWA TIMUR,KAB. GRESIK,Bungah,22,22
35.25.13,JAWA TIMUR,KAB. GRESIK,Menganti,22,22
35.25.14,JAWA TIMUR,KAB. GRESIK,Kebomas,21,21
35.25.15,JAWA TIMUR,KAB. GRESIK,Driyorejo,16,16
35.25.16,JAWA TIMUR,KAB. GRESIK,Gresik,21,21
35.25.17,JAWA TIMUR,KAB. GRESIK,Sangkapura,17,17
35.25.18,JAWA TIMUR,KAB. GRESIK,Tambak,13,13
35.26.01,JAWA TIMUR,KAB. BANGKALAN,Bangkalan,13,13
35.26.02,JAWA TIMUR,KAB. BANGKALAN,Socah,11,11
35.26.03,JAWA TIMUR,KAB. BANGKALAN,Burneh,12,12
35.26.04,JAWA TIMUR,KAB. BANGKALAN,Kamal,10,10
35.26.05,JAWA TIMUR,KAB. BANGKALAN,Arosbaya,18,18
35.26.06,JAWA TIMUR,KAB. BANGKALAN,Geger,13,13
35.26.07,JAWA TIMUR,KAB. BANGKALAN,Klampis,22,22
35.26.08,JAWA TIMUR,KAB. BANGKALAN,Sepulu,15,15
35.26.09,JAWA TIMUR,KAB. BANGKALAN,Tanjung Bumi,14,14
35.26.10,JAWA TIMUR,KAB. BANGKALAN,Kokop,13,13
35.26.11,JAWA TIMUR,KAB. BANGKALAN,Kwanyar,16,16
35.26.12,JAWA TIMUR,KAB. BANGKALAN,Labang,13,13
35.26.13,JAWA TIMUR,KAB. BANGKALAN,Tanah Merah,23,23
35.26.14,JAWA TIMUR,KAB. BANGKALAN,Tragah,18,18
35.26.15,JAWA TIMUR,KAB. BANGKALAN,Blega,19,19
35.26.16,JAWA TIMUR,KAB. BANGKALAN,Modung,17,17
35.26.17,JAWA TIMUR,KAB. BANGKALAN,Konang,13,13
35.26.18,JAWA TIMUR,KAB. BANGKALAN,Galis,21,21
35.27.01,JAWA TIMUR,KAB. SAMPANG,Sreseh,12,12
35.27.02,JAWA TIMUR,KAB. SAMPANG,Torjun,12,12
35.27.03,JAWA TIMUR,KAB. SAMPANG,Sampang,18,18
35.27.04,JAWA TIMUR,KAB. SAMPANG,Camplong,14,14
35.27.05,JAWA TIMUR,KAB. SAMPANG,Omben,20,20
35.27.06,JAWA TIMUR,KAB. SAMPANG,Kedungdung,18,18
35.27.07,JAWA TIMUR,KAB. SAMPANG,Jrengik,14,14
35.27.08,JAWA TIMUR,KAB. SAMPANG,Tambelangan,10,10
35.27.09,JAWA TIMUR,KAB. SAMPANG,Banyuates,20,20
35.27.10,JAWA TIMUR,KAB. SAMPANG,Robatal,9,9
35.27.11,JAWA TIMUR,KAB. SAMPANG,Sokobanah,12,12
35.27.12,JAWA TIMUR,KAB. SAMPANG,Ketapang,14,14
35.27.13,JAWA TIMUR,KAB. SAMPANG,Pangarengan,6,6
35.27.14,JAWA TIMUR,KAB. SAMPANG,Karangpenang,7,7
35.28.01,JAWA TIMUR,KAB. PAMEKASAN,Tlanakan,17,17
35.28.02,JAWA TIMUR,KAB. PAMEKASAN,Pademawu,22,22
35.28.03,JAWA TIMUR,KAB. PAMEKASAN,Galis,10,10
35.28.04,JAWA TIMUR,KAB. PAMEKASAN,Pamekasan,18,18
35.28.05,JAWA TIMUR,KAB. PAMEKASAN,Proppo,27,27
35.28.06,JAWA TIMUR,KAB. PAMEKASAN,Palenggaan,12,12
35.28.07,JAWA TIMUR,KAB. PAMEKASAN,Pegantenan,13,13
35.28.08,JAWA TIMUR,KAB. PAMEKASAN,Larangan,14,14
35.28.09,JAWA TIMUR,KAB. PAMEKASAN,Pakong,12,12
35.28.10,JAWA TIMUR,KAB. PAMEKASAN,Waru,12,12
35.28.11,JAWA TIMUR,KAB. PAMEKASAN,Batumarmar,13,13
35.28.12,JAWA TIMUR,KAB. PAMEKASAN,Kadur,10,10
35.28.13,JAWA TIMUR,KAB. PAMEKASAN,Pasean,9,9
35.29.01,JAWA TIMUR,KAB. SUMENEP,Kota Sumenep,16,16
35.29.02,JAWA TIMUR,KAB. SUMENEP,Kalianget,7,7
35.29.03,JAWA TIMUR,KAB. SUMENEP,Manding,11,11
35.29.04,JAWA TIMUR,KAB. SUMENEP,Talango,8,8
35.29.05,JAWA TIMUR,KAB. SUMENEP,Bluto,20,20
35.29.06,JAWA TIMUR,KAB. SUMENEP,Saronggi,14,14
35.29.07,JAWA TIMUR,KAB. SUMENEP,Lenteng,20,20
35.29.08,JAWA TIMUR,KAB. SUMENEP,Giliginting,8,8
35.29.09,JAWA TIMUR,KAB. SUMENEP,Guluk-Guluk,12,12
35.29.10,JAWA TIMUR,KAB. SUMENEP,Ganding,14,14
35.29.11,JAWA TIMUR,KAB. SUMENEP,Pragaan,14,14
35.29.12,JAWA TIMUR,KAB. SUMENEP,Ambunten,15,15
35.29.13,JAWA TIMUR,KAB. SUMENEP,Pasongsongan,10,10
35.29.14,JAWA TIMUR,KAB. SUMENEP,Dasuk,15,15
35.29.15,JAWA TIMUR,KAB. SUMENEP,Rubaru,11,11
35.29.16,JAWA TIMUR,KAB. SUMENEP,Batang Batang,16,16
35.29.17,JAWA TIMUR,KAB. SUMENEP,Batuputih,14,14
35.29.18,JAWA TIMUR,KAB. SUMENEP,Dungkek,15,15
35.29.19,JAWA TIMUR,KAB. SUMENEP,Gapura,17,17
35.29.20,JAWA TIMUR,KAB. SUMENEP,Gayam,10,10
35.29.21,JAWA TIMUR,KAB. SUMENEP,Nonggunong,8,8
35.29.22,JAWA TIMUR,KAB. SUMENEP,Ra'as,9,9
35.29.23,JAWA TIMUR,KAB. SUMENEP,Masalembu,4,4
35.29.24,JAWA TIMUR,KAB. SUMENEP,Arjasa,19,19
35.29.25,JAWA TIMUR,KAB. SUMENEP,Sapeken,11,11
35.29.26,JAWA TIMUR,KAB. SUMENEP,Batuan,7,7
35.29.27,JAWA TIMUR,KAB. SUMENEP,Kangayan,9,9
35.71.01,JAWA TIMUR,KOTA KEDIRI,Mojoroto,14,14
35.71.02,JAWA TIMUR,KOTA KEDIRI,Kota,17,17
35.71.03,JAWA TIMUR,KOTA KEDIRI,Pesantren,15,15
35.72.01,JAWA TIMUR,KOTA BLITAR,Kepanjenkidul,7,7
35.72.02,JAWA TIMUR,KOTA BLITAR,Sukorejo,7,7
35.72.03,JAWA TIMUR,KOTA BLITAR,Sananwetan,7,7
35.73.01,JAWA TIMUR,KOTA MALANG,Blimbing,11,11
35.73.02,JAWA TIMUR,KOTA MALANG,Klojen,11,11
35.73.03,JAWA TIMUR,KOTA MALANG,Kedungkandang,12,12
35.73.04,JAWA TIMUR,KOTA MALANG,Sukun,11,11
35.73.05,JAWA TIMUR,KOTA MALANG,Lowokwaru,12,12
35.74.01,JAWA TIMUR,KOTA PROBOLINGGO,Kademangan,6,6
35.74.02,JAWA TIMUR,KOTA PROBOLINGGO,Wonoasih,6,6
35.74.03,JAWA TIMUR,KOTA PROBOLINGGO,Mayangan,5,5
35.74.04,JAWA TIMUR,KOTA PROBOLINGGO,Kanigaran,6,6
35.74.05,JAWA TIMUR,KOTA PROBOLINGGO,Kedopok,6,6
35.75.01,JAWA TIMUR,KOTA PASURUAN,Gadingrejo,8,8
35.75.02,JAWA TIMUR,KOTA PASURUAN,Purworejo,7,7
35.75.03,JAWA TIMUR,KOTA PASURUAN,Bugul Kidul,6,6
35.75.04,JAWA TIMUR,KOTA PASURUAN,Panggungrejo,13,13
35.76.01,JAWA TIMUR,KOTA MOJOKERTO,Prajuritkulon,6,6
35.76.02,JAWA TIMUR,KOTA MOJOKERTO,Magersari,6,6
35.76.03,JAWA TIMUR,KOTA MOJOKERTO,Kranggan,6,6
35.77.01,JAWA TIMUR,KOTA MADIUN,Kartoharjo,9,9
35.77.02,JAWA TIMUR,KOTA MADIUN,Manguharjo,9,9
35.77.03,JAWA TIMUR,KOTA MADIUN,Taman,9,9
35.78.01,JAWA TIMUR,KOTA SURABAYA,Karang Pilang,4,4
35.78.02,JAWA TIMUR,KOTA SURABAYA,Wonocolo,5,5
